"","participant","trial","condition_nums","time_through_maze","max_force","path_length","haptic","visual","map","average_velocity","average_force"
"87","29","P29_32","4",47.26,2.00558999728445,26.6107721796815,"0","0",9,0.557635270084758,0.380334796091274
"88","29","P29_4","4",63.74,1.47099505713285,26.7547160825341,"0","0",10,0.414178050329182,0.208757355405353
"89","29","P29_5","4",55.37,1.06262933406205,26.8119161937061,"0","0",11,0.481897124672584,0.284512124190299
"90","29","P29_6","1",32.98,1.29377985687181,23.1941822109203,"1","1",11,0.703100355099495,0.428249308620677
"91","29","P29_7","3",30.67,1.85268604120318,24.7692217058575,"0","1",11,0.807354036034305,0.933203567539147
"92","29","P29_8","2",133.97,1.97465926240341,27.4677793719368,"1","0",11,0.329504694370138,0.329860015028891
"93","30","P30_10","3",34.01,1.13869982222892,27.9347391956073,"0","1",3,0.821145964067175,0.645306746392257
"94","30","P30_11","1",36.17,2.00034629990962,27.0264019934497,"1","1",3,0.746653460387174,0.56995778386479
"95","30","P30_12","2",104.45,2.47812473347802,34.7242767857669,"1","0",3,0.380689463722246,0.54362246805577
"96","30","P30_13","3",21.57,2.00119111582445,18.6383568560143,"0","1",5,0.86386188037304,0.687831949230507
"97","30","P30_14","4",24.1,1.73499038613591,21.2900356108362,"0","0",5,0.88311483015996,0.722195861254575
"98","30","P30_15","2",79.85,2.23256852680975,25.5863016066501,"1","0",5,0.313174178508647,0.408374338532876
"99","30","P30_16","1",24.42,2.0690045251064,19.4982046225062,"1","1",5,0.797468745188669,0.631488062058923
"100","30","P30_17","4",37.96,0.72988199050301,19.9930609405275,"0","0",6,0.526534526866996,0.28994667890202
"101","30","P30_18","2",51.56,2.49270854091702,24.9348744576245,"1","0",6,0.614114745501683,0.447651898385033
"102","30","P30_19","1",24.68,1.10281506859179,18.250613759191,"1","1",6,0.739197105971766,0.435012130460848
"103","30","P30_2","3",19.37,2.00372163943017,18.7980290703669,"0","1",10,0.970012281291912,1.05412148788448
"104","30","P30_20","3",21.48,1.50753623358624,18.4968802032368,"0","1",6,0.860737002668486,0.536662451150338
"105","30","P30_21","2",105.04,2.82842712474619,26.9833937118925,"1","0",7,0.318296643987094,0.625073054577332
"106","30","P30_22","3",20.02,1.9124196794506,17.3334692272066,"0","1",7,0.865416167655344,0.738151781960128
"107","30","P30_23","1",23.83,2.02811938084696,17.5823116057887,"1","1",7,0.737085136770519,0.559397872144946
"108","30","P30_24","4",30.87,1.2248952135672,20.1072984704027,"0","0",7,0.651176015991322,0.404245269745574
"109","30","P30_25","3",19.99,2.01546220710763,17.121651480577,"0","1",8,0.856130055127739,0.49669226551961
"110","30","P30_26","2",149.27,2.59268098471212,30.9212107861773,"1","0",8,0.299089995580805,0.414688119543943
"111","30","P30_27","4",33.29,0.695464614312721,20.4099530613771,"0","0",8,0.612915718862199,0.321729793902391
"112","30","P30_28","1",21.82,1.08951727212407,18.0950103489574,"1","1",8,0.828967727102093,0.457279582950436
"113","30","P30_29","1",25.4,1.21054019445816,17.6419428259189,"1","1",9,0.694294263809154,0.392768893944144
"114","30","P30_3","1",23.37,1.1891888861917,17.5330750067336,"1","1",10,0.749859852352487,0.482915058069545
"115","30","P30_30","3",28.75,0.867736294948219,18.1733639127532,"0","1",9,0.631911365236711,0.364745822747288
"116","30","P30_32","4",140.36,2.82842712474619,31.6258356651239,"0","0",9,0.226365802962322,1.42361480601617
"117","30","P30_4","4",27.68,1.28828616652463,19.0791969852309,"0","0",10,0.689124002798055,0.372559236184836
"118","30","P30_6","3",24.27,2.09092815373288,22.3006335472346,"0","1",11,0.918518456963533,0.774969667347577
"119","30","P30_7","2",146.23,2.82842712474619,44.1716689206198,"1","0",11,0.343569499111865,0.508273253092453
"120","30","P30_8","1",34.32,1.73049129473495,22.6909288616906,"1","1",11,0.660489901551744,0.466035313862627
"121","30","P30_9","4",46.53,1.11020111937195,31.1444346502321,"0","0",3,0.669211168102058,0.432161914499352
"122","31","P31_1","3",21.71,2.05596736054418,18.1210961900028,"0","1",10,0.834474755867601,0.77671293458366
"123","31","P31_10","2",79.84,2.03693757235831,33.8256957447319,"1","0",3,0.415556281664845,0.507237844929055
"124","31","P31_11","1",37.49,1.27156607479656,29.0442165440385,"1","1",3,0.774460362715214,0.529183832156725
"125","31","P31_12","3",36.41,1.61061390652869,28.2535765506639,"0","1",3,0.775793467367437,0.670356257246041
"126","31","P31_13","2",72.95,2.31786059127342,23.8924193472957,"1","0",5,0.463452854201764,0.616902680962168
"127","31","P31_14","4",24.07,2.01856848568258,19.8255375143349,"0","0",5,0.82268709419615,0.816156475111697
"128","31","P31_15","3",22.41,1.91725146460727,19.3334996054212,"0","1",5,0.862447544521469,0.798354254401507
"129","31","P31_16","1",28.04,2.00064390475338,19.3299739191312,"1","1",5,0.754780494544859,0.471354893907516
"130","31","P31_17","4",17.41,2.00585442821221,19.2250792763964,"0","0",6,1.10356666752729,1.00051297660285
"131","31","P31_18","3",29.48,1.53970310288585,19.9738585472648,"0","1",6,0.676532362012458,0.467028157639852
"132","31","P31_19","1",23.85,1.66039871564718,20.068896937805,"1","1",6,0.841120753283231,0.611313213017441
"133","31","P31_2","2",106.62,2.13620623295641,25.0087260486342,"1","0",10,0.376698134883957,0.569053663251557
"134","31","P31_20","2",55.53,2.05935478639235,20.6309089250986,"1","0",6,0.410025224987189,0.634286160619497
"135","31","P31_21","3",26.17,1.4626951271203,19.3391501965264,"0","1",7,0.738782120696744,0.609046164118339
"136","31","P31_22","2",73.58,2.36505100207879,29.9423050347054,"1","0",7,0.505999212165561,0.589242815117107
"137","31","P31_23","1",25.77,0.834353139534963,17.6119407986851,"1","1",7,0.683205794960986,0.41416339785564
"138","31","P31_24","4",18.62,2.33245406533765,18.790386743357,"0","0",7,1.00866668154053,1.19909729470462
"139","31","P31_25","2",49.66,2.01252379654068,21.571637812281,"1","0",8,0.531226208251963,0.426218690104569
"140","31","P31_26","3",20.35,2.0163976184634,18.5818210278444,"0","1",8,0.912729350173054,0.893499586526907
"141","31","P31_27","4",38.2,2.00717970830356,30.3082981197178,"0","0",8,0.780647630092023,1.03961901185874
"142","31","P31_28","1",61.33,2.12581828349888,19.1515130188887,"1","1",8,0.311888794368316,0.506483427793557
"143","31","P31_29","1",28.88,1.1829869846921,19.2521917778162,"1","1",9,0.666397770550523,0.515513536094641
"144","31","P31_3","1",23.18,1.03158833683653,18.4474169457677,"1","1",10,0.795552413340674,0.474310823926367
"145","31","P31_30","2",105.2,2.45935330840925,24.9686454206239,"1","0",9,0.339279385329395,0.43705804214968
"146","31","P31_31","3",36.04,1.33027927340777,19.084771959599,"0","1",9,0.529466533249772,0.215794946339982
"147","31","P31_32","4",25.52,2,20.0330873491958,"0","0",9,0.784720770835169,0.821079775057027
"148","31","P31_4","4",38.02,1.77471800511234,26.6461033550955,"0","0",10,0.700680466842977,0.626845578410829
"149","31","P31_5","4",33.95,1.90479825721569,26.9049988066117,"0","0",11,0.785936096853988,0.831184355585162
"150","31","P31_6","2",104.4,2.76358863079864,33.8510078792033,"1","0",11,0.342504162357553,0.602445242376523
"151","31","P31_7","3",37.94,1.5207433153666,24.1032061313079,"0","1",11,0.633282170783808,0.603691456578778
"152","31","P31_8","1",37.3,1.32491877289419,24.8838033058153,"1","1",11,0.643800489946327,0.411221150349698
"153","31","P31_9","4",28.97,2.0021325680283,29.0306476246804,"0","0",3,1.00176144495395,1.1373573402262
"154","32","P32_1","3",26.96,2.82842712474619,22.339220633865,"0","1",10,0.805937371338752,0.770954432221626
"155","32","P32_10","1",27.6,1.96969563040304,29.5070615554733,"1","1",3,1.068721208087,1.23815603859632
"156","32","P32_12","4",51.83,1.1560237827458,30.033399091914,"0","0",3,0.579350761185342,0.257614422540689
"157","32","P32_13","3",20.46,2.82842712474619,19.7922610561953,"0","1",5,0.966837641949306,1.06639506365487
"158","32","P32_14","4",36.44,1.09351742891023,21.0302828107291,"0","0",5,0.577032700276327,0.251128885465086
"159","32","P32_16","1",18.32,2.14789860041535,20.0768143109329,"1","1",5,1.09536886609108,1.11810139506526
"160","32","P32_17","1",30.25,2.00520059826208,19.8525006861579,"1","1",6,0.65568920839987,0.68564398482729
"161","32","P32_19","4",57.53,1.49197233732035,30.3753899293023,"0","0",6,0.52556609020378,0.236553430935097
"162","32","P32_20","3",18.51,2.43110097687635,20.3681589603626,"0","1",6,1.0998575808995,1.516776450689
"163","32","P32_21","2",237.52,2.82842712474619,40.3639112798188,"1","0",7,0.246487688776766,1.48457053274962
"164","32","P32_22","4",37.22,0.923513342547752,19.2451952235545,"0","0",7,0.515560537560033,0.297425799003759
"165","32","P32_23","1",41.88,2.00000000000004,20.6176365806456,"1","1",7,0.49140756196172,0.322013909827236
"166","32","P32_24","3",18.29,2.62190195190619,19.1748529965105,"0","1",7,1.04780050474494,1.4501966746385
"167","32","P32_25","1",71.2,2.49517238745686,25.5927625684553,"1","1",8,0.394102448951452,0.51871085149597
"168","32","P32_28","3",30.37,2.82842712474619,19.3800317738732,"0","1",8,0.63744039828393,1.21994941350898
"169","32","P32_29","4",56.66,1.1609131891178,19.5587571199368,"0","0",9,0.345151322283869,0.0974715450601174
"170","32","P32_3","1",40.54,2.82842712474619,20.1726301050682,"1","1",10,0.554454540102241,0.908906472689494
"171","32","P32_30","1",27.73,2.82842712474619,19.5342552919865,"1","1",9,0.684524837306619,1.0747319640974
"172","32","P32_32","3",20.74,2.48228220468194,20.6321423550825,"0","1",9,0.99265990709714,1.25751782462872
"173","32","P32_4","4",41.03,2.24167076806185,28.9191943353001,"0","0",10,0.697056663467898,0.671408837712437
"174","32","P32_6","4",47.16,1.18371766783715,24.8467931578116,"0","0",11,0.523751005581273,0.240963668050597
"175","32","P32_7","1",86.32,2.68988279238476,26.3083698784982,"1","1",11,0.304581976411345,0.636307945989483
"176","32","P32_8","3",22.36,2.64511697594545,24.3924729271984,"0","1",11,1.0904597593093,1.33543506556392
"177","32","P32_9","3",34.39,2.47834883144906,30.0263212064568,"0","1",3,0.872892917540642,0.910503160664185
"178","33","P33_1","1",51.33,0.525228913815836,18.5342258892192,"1","1",10,0.36102543948919,0.0703789567243895
"179","33","P33_10","1",54.56,0.986535153696625,29.8816720736786,"1","1",3,0.547593459846877,0.188652331150651
"180","33","P33_11","4",92.11,0.596561683675025,33.2788734741325,"0","0",3,0.360519829876517,0.100706818911535
"181","33","P33_12","3",63.2,1.15472643395147,29.7280865617986,"0","1",3,0.470306891807191,0.206630397321274
"182","33","P33_13","4",43.09,1.22196411095054,20.0264715556534,"0","0",5,0.464726999061463,0.160631034420644
"183","33","P33_15","1",54.96,0.24660103882904,18.6658526040565,"1","1",5,0.339570123820381,0.0962029593137159
"184","33","P33_16","3",32.21,0.528040759443684,18.6948319707502,"0","1",5,0.580275067988876,0.279374285138957
"185","33","P33_17","2",116.47,2.82842712474619,22.3983810581234,"1","0",6,0.188997737557322,0.683813089019032
"186","33","P33_18","4",55.25,0.311404260413466,19.7950733410491,"0","0",6,0.358223001900303,0.06935914012877
"187","33","P33_19","3",37.83,0.395149989360426,18.3614433312019,"0","1",6,0.485274593679687,0.185994463489757
"188","33","P33_20","1",47.94,0.352249734479287,19.7241360430054,"1","1",6,0.411358376338621,0.0713870908939275
"189","33","P33_21","4",100.3,0.176544465095455,21.6473835068176,"0","0",7,0.215794802930262,0.0240574413833481
"190","33","P33_22","2",190.21,2.82842712474619,27.9571941175733,"1","0",7,0.66142050769981,1.30486475865633
"191","33","P33_23","1",36.65,2.594477964158,18.0508942485772,"1","1",7,0.492509978012771,0.193587756279101
"192","33","P33_24","3",34.16,0.792789028737555,18.4535490367109,"0","1",7,0.540121768590174,0.178898761164203
"193","33","P33_25","3",39.45,0.475296066321895,18.0107927283987,"0","1",8,0.456444832773552,0.126005881471613
"194","33","P33_26","1",49.54,2.00906604338334,19.3088982869575,"1","1",8,0.389289197005041,0.297577891329704
"195","33","P33_27","4",75.71,0.216950238363845,19.1938321311194,"0","0",8,0.253431827488366,0.0470494758435378
"196","33","P33_28","2",148.7,2.5818137510345,29.3067347735749,"1","0",8,0.324671139001913,0.23246454598931
"197","33","P33_29","1",61.43,0.650676299656851,19.1332376412162,"1","1",9,0.311329843335198,0.0911435067869189
"198","33","P33_3","4",76.18,0.277436151730722,19.1791418290267,"0","0",10,0.251079644111364,0.0524885977553849
"199","33","P33_30","4",71.5,0.396588923798713,19.2696441084454,"0","0",9,0.269497759050568,0.0543249980180241
"200","33","P33_31","3",37.18,0.875234737993675,17.9638006212133,"0","1",9,0.483087416674778,0.218943490045529
"201","33","P33_4","3",65.96,0.461178412540335,19.9602487140539,"0","1",10,0.302563414597541,0.0692912130711915
"202","33","P33_6","1",58.46,1.6973191127691,22.9453157324278,"1","1",11,0.453390261040067,0.13662513276063
"203","33","P33_7","3",48.36,0.467948478877833,22.897030698178,"0","1",11,0.473397938769622,0.152728159608479
"204","33","P33_8","4",146.68,0.361878221275815,31.2819026557739,"0","0",11,0.212139291740054,0.0363444362708719
"205","34","P34_1","4",41.55,1.69341884705615,21.8455010314373,"0","0",10,0.523858616761434,0.56849988387649
"206","34","P34_10","2",90.95,2.07236561246627,29.3074957485727,"1","0",5,0.692753331770435,0.741532200118786
"207","34","P34_11","4",28.83,2.02021620665178,21.6783664719684,"0","0",5,0.75179397780393,0.773374700939953
"208","34","P34_12","3",28.88,2,22.5197111218076,"0","1",5,0.73547667849003,0.994352672624732
"209","34","P34_13","4",20.01,1.7331272977185,18.9212192843113,"0","0",6,0.945103843694239,0.618628083098133
"210","34","P34_14","3",20.85,2.00719210474571,19.791672232862,"0","1",6,0.948797416449496,1.07944646479048
"211","34","P34_15","2",198.72,2.74994947954366,39.9270057241886,"1","0",6,0.306816888982527,0.81844336592159
"212","34","P34_16","4",43.39,1.63075552006875,20.1430279034124,"0","0",7,0.453705906196329,0.485122460775967
"213","34","P34_17","2",103.84,2.65120515863081,25.050921863432,"1","0",7,0.236039371945714,0.462762082854944
"214","34","P34_18","3",16.93,2.21705296230855,17.7058702344301,"0","1",7,1.04528791496084,1.11849161651964
"215","34","P34_19","2",242.22,2.82842712474619,35.7455611045313,"1","0",8,0.513473290300821,0.632146446832286
"216","34","P34_2","2",31.46,2.08430338842557,2.85896185368441,"1","0",10,0.0799180981146239,0.615164868934671
"217","34","P34_20","4",33.69,2.00832388726106,22.8877543726763,"0","0",8,0.661505261565165,0.598947758487522
"218","34","P34_21","3",16.17,2.25712392638476,18.0156663384238,"0","1",8,1.11354724905547,1.46635511840976
"219","34","P34_22","3",21.34,2.38426928045729,20.1480701576123,"0","1",9,0.94370515323944,1.27789153245417
"220","34","P34_23","2",116.96,2.13483544707562,25.103393793355,"1","0",9,0.346012660731169,0.38882792773688
"221","34","P34_24","4",40.06,2.00191460718921,21.9017045078411,"0","0",9,0.540336359341797,0.558458708915794
"222","34","P34_25","1",290.19,2.82842712474619,62.9003552194609,"1","1",10,0.258389640559097,0.632279724760535
"223","34","P34_26","1",260.27,2.82842712474619,47.8050250127817,"1","1",11,0.215489292855349,0.420370905593351
"224","34","P34_27","1",63.32,2,33.7395086126241,"1","1",3,0.524864504075344,0.493548804299321
"225","34","P34_28","1",59.83,2.82842712474619,25.7082386706944,"1","1",5,0.42359281561118,0.557577795503175
"226","34","P34_29","1",24.4,2.46358502866397,20.6225070874134,"1","1",6,0.85926352188557,1.1542515121877
"227","34","P34_3","3",16.31,2.00760889261144,17.8236902071834,"0","1",10,1.09223810778711,1.2925832927267
"228","34","P34_30","1",88.96,2.82842712474619,31.7206859457846,"1","1",7,0.345115143834851,0.688525965790975
"229","34","P34_31","1",70.35,2.00000090234284,21.9001173734601,"1","1",8,0.31122189507242,0.192339867579321
"230","34","P34_32","1",1.54,0.704234858239665,0.479842648634733,"1","1",9,0.310020874125761,1.29039691758722
"231","34","P34_4","2",173.65,2.82842712474619,36.7797656103305,"1","0",11,0.208911049288349,0.617681714578633
"232","34","P34_5","4",46.92,2.01022078050365,34.7003275600778,"0","0",11,0.736633755679681,0.87704330925784
"233","34","P34_6","3",35.69,1.80761044411847,25.5018565635192,"0","1",11,0.714426807350523,0.548847133840611
"234","34","P34_7","2",11.97,0.91026025092573,1.53997646089234,"1","0",3,0.131610089441903,0.474452854515472
"235","34","P34_8","3",32.43,2.44380074080811,30.0322802784198,"0","1",3,0.924470657570147,1.18397377169049
"236","34","P34_9","4",67.17,1.79551273520613,37.9541661385617,"0","0",3,0.564738486713375,0.37838727498756
"237","35","P35_1","1",33.62,0.917916011310261,18.7289163554415,"1","1",10,0.556915242106742,0.272332837107967
"238","35","P35_10","2",91,2.09839533788969,22.2337725134721,"1","0",5,0.241894242779459,0.438990900554056
"239","35","P35_11","1",29.5,0.525303440240494,19.278507454327,"1","1",5,0.653296884557605,0.371660568128376
"240","35","P35_12","3",21.9,2.00610976434377,19.1814523439323,"0","1",5,0.875566382906176,0.678592241782804
"241","35","P35_13","1",26.23,2.07410465209141,19.3078572476119,"1","1",6,0.735905278153264,0.485310932945632
"242","35","P35_14","3",18.03,2.17441727282139,18.7301398656143,"0","1",6,1.03830557884082,0.989648714818595
"243","35","P35_15","2",49.24,1.61161335576125,21.7737805634751,"1","0",6,0.442216180966416,0.260679091896961
"244","35","P35_16","1",33.09,0.924009351294396,18.675986611072,"1","1",7,0.564246059821534,0.2486201044466
"245","35","P35_17","2",79.75,2.08623048895143,23.5345347782658,"1","0",7,0.295849763524714,0.317243998160292
"246","35","P35_18","3",21.93,1.71269644627187,17.7560037268781,"0","1",7,0.809408435675963,0.541612228996789
"247","35","P35_19","2",71.95,2.15271975348986,22.7690340007138,"1","0",8,0.46354163138759,0.300665396441084
"248","35","P35_2","2",83.55,2.00085305405828,20.0335001417162,"1","0",10,0.261260916246542,0.377646462694244
"249","35","P35_20","1",34.67,2.29066234802726,18.53430982088,"1","1",8,0.54904849766969,0.477969403446743
"250","35","P35_21","3",21.11,2.01524475693,18.6308865625654,"0","1",8,0.882174181067573,0.834066524837225
"251","35","P35_22","3",25.84,1.5953576783579,18.8558844935146,"0","1",9,0.729485633180681,0.675000753594789
"252","35","P35_23","2",178.07,2.82842712474619,19.9482188687268,"1","0",9,0.110952571378107,2.18699036730881
"253","35","P35_24","1",27.6,1.52067500442779,18.646929267706,"1","1",9,0.67535161336429,0.479269700929578
